latitude,longitude,rwi,error,pm25,pm25_distance,wealth_quartile,region
1.9661667,103.458252,0.14,0.486,13.218705,0.003453217221457555,Q3 (Upper-Mid),Southern
6.0859354,116.8615723,-0.515,0.472,11.751863,0.0035509701400017043,Q1 (Poorest),Sabah
1.5708481,110.5993652,-0.511,0.558,12.148726,0.006023535911058733,Q1 (Poorest),Sarawak
1.3292264,103.458252,0.797,0.545,21.288883,0.005331571257560519,Q4 (Richest),Southern
3.6559638,102.0080566,-0.552,0.482,19.239914,0.003207579632511585,Q1 (Poorest),Central
2.5370123,102.4255371,-0.03,0.505,15.661742,0.0020818773710673147,Q3 (Upper-Mid),Southern
6.6536952,117.0812988,-0.221,0.546,13.57029,0.0039236661145512965,Q2 (Lower-Mid),Sabah
5.5175751,100.6237793,0.5,0.557,19.926363,0.0028499010761293647,Q4 (Richest),Northern
2.0979197,102.7990723,-0.434,0.49,14.036321,0.005012287389512003,Q1 (Poorest),Southern
4.4230904,101.1950684,0.099,0.499,17.924494,0.0019110261777764061,Q3 (Upper-Mid),Central
2.9540126,101.8981934,-0.007,0.583,16.013243,0.003345752978478268,Q3 (Upper-Mid),Southern
6.5227299,100.4040527,0.072,0.557,13.179592,0.0024594416118898783,Q3 (Upper-Mid),Northern
2.317483,112.0715332,-0.023,0.481,13.313465,0.004261755123385284,Q3 (Upper-Mid),Sarawak
5.233187,117.9602051,-0.298,0.479,12.331829,0.005122832582239501,Q2 (Lower-Mid),Sabah
5.3863356,117.8283691,-0.908,0.482,12.967723,0.0036269303137731143,Q1 (Poorest),Sabah
1.4610233,110.2258301,0.57,0.514,12.376336,0.00406275891075764,Q4 (Richest),Sarawak
5.8018269,118.0480957,1.514,0.534,17.641043,0.004434204875377238,Q4 (Richest),Sabah
5.5613152,100.6018066,-0.242,0.538,19.163393,0.004878260717471587,Q2 (Lower-Mid),Northern
5.2550677,102.2717285,-0.542,0.51,13.663072,0.0032737236004007795,Q1 (Poorest),Central
5.1237722,115.8728027,0.003,0.596,12.353035,0.0025170657778503416,Q3 (Upper-Mid),Sabah
2.273573,102.3156738,0.598,0.55,16.805979,0.00157712508988537,Q4 (Richest),Southern
2.7126091,111.9396973,0.15,0.55,12.569598,0.005272908275122751,Q3 (Upper-Mid),Sarawak
2.6248138,103.7219238,-0.135,0.527,12.813514,0.0030803070286790748,Q2 (Lower-Mid),Southern
5.0362268,101.986084,-0.268,0.488,15.776615,0.0016368096356277001,Q2 (Lower-Mid),Central
5.1675404,115.8728027,0.066,0.427,11.671582,0.00335886190079619,Q3 (Upper-Mid),Sabah
5.5613152,102.2058105,0.423,0.558,16.717031,0.0037725479716337524,Q4 (Richest),Northern
5.7143797,100.4699707,0.517,0.564,18.201382,0.005012907321011585,Q4 (Richest),Northern
4.6202287,101.1950684,-0.448,0.545,16.26828,0.004771794640507582,Q1 (Poorest),Central
5.6487856,118.0041504,-1.266,0.486,12.598003,0.0038791845123774186,Q1 (Poorest),Sabah
2.6906608,102.1618652,0.14,0.562,16.801538,0.005353577230900541,Q3 (Upper-Mid),Southern
6.042236,116.619873,-0.178,0.484,15.08365,0.005604201194136741,Q2 (Lower-Mid),Sabah
5.8236865,102.557373,1.08,0.564,16.256922,0.002711911125896377,Q4 (Richest),Northern
2.1198775,111.4782715,0.034,0.547,12.067623,0.005873892374157417,Q3 (Upper-Mid),Sarawak
4.7954168,101.9641113,-0.023,0.518,15.725011,0.0009782385777669987,Q3 (Upper-Mid),Central
3.6121068,102.2937012,-0.521,0.521,18.522722,0.0031706134845806986,Q1 (Poorest),Central
5.2769476,103.1726074,1.105,0.568,14.995164,0.003087381032293444,Q4 (Richest),Central
1.6367402,103.6120605,1.269,0.571,14.959214,0.0034141521855852236,Q4 (Richest),Southern
2.7565043,102.2937012,-0.349,0.526,16.532911,0.00198612754908979,Q2 (Lower-Mid),Southern
1.4829887,110.291748,0.787,0.543,13.069134,0.0038221699866756334,Q4 (Richest),Sarawak
1.6147764,110.3137207,-0.007,0.502,15.134117,0.001301100402507954,Q3 (Upper-Mid),Sarawak
4.3135463,102.4035645,-0.03,0.511,15.38326,0.0020421966500504428,Q3 (Upper-Mid),Central
4.00674,101.0852051,-0.027,0.555,20.009169,0.0017520399984607656,Q3 (Upper-Mid),Central
6.326218,99.7229004,0.824,0.507,17.461365,0.002426088144340269,Q4 (Richest),Northern
2.0979197,112.1374512,0.354,0.542,12.730396,0.003810825943477208,Q4 (Richest),Sarawak
5.3425828,116.048584,-0.485,0.539,11.171647,0.004324352661304884,Q1 (Poorest),Sabah
6.3480564,116.4221191,1.321,0.584,14.76823,0.004202385187232293,Q4 (Richest),Sabah
1.7685179,111.0827637,-0.251,0.537,14.066425,0.004168052878589595,Q2 (Lower-Mid),Sarawak
3.4366581,101.7883301,1.126,0.561,18.415375,0.0037168097083276974,Q4 (Richest),Southern
4.2039864,101.9421387,-0.365,0.512,17.67656,0.0030352136147124864,Q2 (Lower-Mid),Central
5.2769476,116.8615723,-0.406,0.441,12.767255,0.003940464621457546,Q1 (Poorest),Sabah
5.6487856,102.1179199,-0.396,0.56,16.568575,0.004782176021618111,Q1 (Poorest),Northern
5.0362268,118.7072754,-0.445,0.46,11.209826,0.0025835108674092306,Q1 (Poorest),Sabah
5.7143797,100.8435059,0.029,0.538,15.782365,0.0016189334201948933,Q3 (Upper-Mid),Northern
5.7362428,115.8947754,0.603,0.552,15.686894,0.0012622077835508048,Q4 (Richest),Sabah
4.5326183,103.4143066,-0.171,0.543,13.425483,0.0024806938802742072,Q2 (Lower-Mid),Central
2.6467632,114.708252,-0.508,0.442,16.44713,0.0036976397437001435,Q1 (Poorest),Sarawak
1.3292264,109.9841309,-0.393,0.53,11.916085,0.004314910195702989,Q1 (Poorest),Sarawak
6.0640861,116.7956543,-0.347,0.556,11.900692,0.001125089223905603,Q2 (Lower-Mid),Sabah
6.326218,100.513916,-0.514,0.495,13.22264,0.0016302520654363488,Q1 (Poorest),Northern
3.9190595,102.4475098,0.186,0.515,18.52476,0.004772889896094318,Q3 (Upper-Mid),Central
4.9486696,116.0705566,-0.695,0.44,12.044854,0.005760329577737352,Q1 (Poorest),Sabah
3.5243866,102.1179199,0.707,0.523,19.087622,0.002985744848116645,Q4 (Richest),Central
2.7126091,101.5246582,-0.023,0.501,17.065748,0.0024153395312677835,Q3 (Upper-Mid),Southern
5.233187,103.0627441,-0.131,0.517,16.365002,0.002896128285871377,Q2 (Lower-Mid),Central
4.3354564,118.026123,-0.431,0.545,11.976815,0.0012107726232360146,Q1 (Poorest),Sabah
2.84429,101.4587402,0.227,0.538,18.22286,0.003805199468960442,Q3 (Upper-Mid),Southern
4.4011829,103.392334,0.345,0.536,14.389091,0.004654194051817508,Q4 (Richest),Central
5.6925158,117.6745605,-0.033,0.525,12.985808,0.0025234806538189103,Q3 (Upper-Mid),Sabah
5.2769476,117.8723145,0.444,0.566,12.73092,0.0033173309367419608,Q4 (Richest),Sabah
3.0637244,102.1179199,0.311,0.534,16.135748,0.003188353348721652,Q3 (Upper-Mid),Southern
4.6202287,116.7736816,-0.212,0.543,12.598714,0.004950505834336117,Q2 (Lower-Mid),Sabah
7.3515708,117.2790527,-0.603,0.551,10.421041,0.005307688311622364,Q1 (Poorest),Sabah
5.2113056,118.3557129,-0.227,0.47,12.817368,0.0037620699339291205,Q2 (Lower-Mid),Sabah
2.0540032,111.8737793,-0.127,0.5,11.409591,0.0015760240549008717,Q2 (Lower-Mid),Sarawak
3.5901776,113.873291,-0.986,0.496,10.509782,0.005116297362426979,Q1 (Poorest),Sarawak
3.8752158,103.1945801,0.409,0.505,15.285827,0.0004718362602793861,Q4 (Richest),Central
4.0286586,101.7883301,-0.359,0.524,17.046005,0.004944678471516962,Q2 (Lower-Mid),Central
1.1534865,110.9729004,-0.716,0.462,13.393471,0.0025869887253823793,Q1 (Poorest),Sarawak
6.1951683,102.1179199,0.239,0.539,18.038319,0.0029268691242423602,Q3 (Upper-Mid),Northern
5.5613152,117.8942871,0.14,0.531,12.904883,0.0037525490134378585,Q3 (Upper-Mid),Sabah
3.3050503,113.3679199,-0.088,0.516,11.02573,0.0029224679828660518,Q2 (Lower-Mid),Sarawak
1.5049538,104.2712402,0.223,0.511,11.501958,0.0037616095447028865,Q3 (Upper-Mid),Southern
6.7191648,116.7297363,0.314,0.525,10.905271,0.006308033142431268,Q3 (Upper-Mid),Sabah
2.6467632,113.7414551,-0.471,0.523,13.947518,0.003961658462327671,Q1 (Poorest),Sarawak
2.3613917,111.8078613,-0.162,0.534,12.769519,0.0046049092387529834,Q2 (Lower-Mid),Sarawak
5.2550677,116.8615723,-0.577,0.416,12.115688,0.003426230428164567,Q1 (Poorest),Sabah
4.0724942,100.7775879,-0.157,0.487,19.089571,0.0036010288646166335,Q2 (Lower-Mid),Central
2.2296616,102.3596191,-0.089,0.516,15.74324,0.006560220099496789,Q2 (Lower-Mid),Southern
2.6906608,102.557373,0.18,0.54,16.534712,0.004945478543843988,Q3 (Upper-Mid),Southern
3.9409805,103.3483887,0.464,0.51,14.868298,0.005256506404454404,Q4 (Richest),Central
6.4572344,100.3601074,0.284,0.579,14.219508,0.005376757404724738,Q3 (Upper-Mid),Northern
3.4366581,101.1291504,-0.215,0.529,19.561003,0.004469374176298338,Q2 (Lower-Mid),Southern
1.8563646,104.0075684,0.364,0.492,12.602375,0.0029108204773360736,Q4 (Richest),Southern
1.6587038,111.9396973,-0.263,0.426,12.367703,0.005983804446974489,Q2 (Lower-Mid),Sarawak
3.6778914,114.9060059,-0.487,0.408,10.442292,0.0030618232833268025,Q1 (Poorest),Sarawak
5.101887,117.7624512,-0.326,0.415,11.443685,0.004022953919235345,Q2 (Lower-Mid),Sabah
1.6367402,110.4675293,0.304,0.552,13.1257515,0.0030731459905572003,Q3 (Upper-Mid),Sarawak
2.84429,102.5134277,-0.151,0.513,16.851416,0.0017246300989976807,Q2 (Lower-Mid),Southern
1.5269188,111.5441895,-0.508,0.533,11.955312,0.0020822656889053757,Q1 (Poorest),Sarawak
6.6755194,100.3161621,0.589,0.457,14.426132,0.0012705850286623998,Q4 (Richest),Northern
1.6147764,103.963623,-0.266,0.552,13.092484,0.0013914230797113332,Q2 (Lower-Mid),Southern
2.2955282,102.1398926,0.43,0.562,17.334358,0.004918897288006339,Q4 (Richest),Southern
4.2697242,117.9602051,0.901,0.549,16.667717,0.006728691379452616,Q4 (Richest),Sabah
4.3573658,118.092041,0.629,0.578,11.880333,0.0037894361062693633,Q4 (Richest),Sabah
5.9766803,116.7077637,0.03,0.515,11.62196,0.0032329009669293325,Q3 (Upper-Mid),Sabah
6.2170122,117.2351074,-0.802,0.488,12.797757,0.0020148793555919632,Q1 (Poorest),Sabah
3.041783,102.3815918,-0.098,0.495,16.65066,0.004688280397538469,Q2 (Lower-Mid),Southern
5.9766803,117.322998,-0.092,0.502,14.259674,0.0026114215794920325,Q2 (Lower-Mid),Sabah
4.7735207,114.9279785,-0.094,0.551,10.932197,0.0033229358848891758,Q2 (Lower-Mid),Sabah
6.0640861,117.0812988,-0.647,0.48,12.074384,0.0038114856656450325,Q1 (Poorest),Sabah
4.5764249,103.458252,0.699,0.535,12.888931,0.0035488704929425197,Q4 (Richest),Central
2.0759616,103.3044434,-0.082,0.531,14.889877,0.0011111823575663923,Q2 (Lower-Mid),Southern
2.932069,102.2717285,-0.13,0.526,16.677362,0.004393532062130577,Q2 (Lower-Mid),Southern
4.5545219,103.326416,-0.102,0.544,13.963185,0.0014973721608853964,Q2 (Lower-Mid),Central
1.0656124,110.3796387,0.191,0.515,13.258565,0.004678942334509505,Q3 (Upper-Mid),Sarawak
1.5708481,103.4362793,0.275,0.517,13.018154,0.004345288321940946,Q3 (Upper-Mid),Southern
4.5983271,101.1291504,1.16,0.557,22.23783,0.005319474665861287,Q4 (Richest),Central
4.8173122,103.2824707,-0.225,0.509,14.346108,0.003429562841017694,Q2 (Lower-Mid),Central
4.6421296,118.2019043,-0.072,0.505,12.419365,0.004223006665644479,Q2 (Lower-Mid),Sabah
4.2916356,102.052002,-0.349,0.54,17.015577,0.004506610107345123,Q2 (Lower-Mid),Central
3.0637244,103.0187988,0.255,0.533,15.804649,0.004007844852743443,Q3 (Upper-Mid),Southern
1.8563646,103.2165527,0.047,0.542,13.924485,0.002069865725230665,Q3 (Upper-Mid),Southern
1.7026302,110.0280762,0.166,0.503,11.596461,0.0038819809884049023,Q3 (Upper-Mid),Sarawak
5.4957038,100.3820801,0.944,0.566,22.626673,0.003005626602279197,Q4 (Richest),Central
2.8881803,101.5686035,0.101,0.524,18.744051,0.004804372148895532,Q3 (Upper-Mid),Southern
3.5463174,113.3679199,0.244,0.498,9.958924,0.0032052515468725252,Q3 (Upper-Mid),Sarawak
1.79048,103.7438965,-0.627,0.515,13.144525,0.004653363680970282,Q1 (Poorest),Southern
4.7735207,101.1071777,0.216,0.541,17.19737,0.0026299008391158117,Q3 (Upper-Mid),Central
3.173425,113.6975098,0.006,0.553,12.318839,0.002963292559313507,Q3 (Upper-Mid),Sarawak
3.5243866,113.7414551,-0.124,0.563,10.72794,0.0036003017702528816,Q2 (Lower-Mid),Sarawak
5.1456567,102.8649902,0.502,0.538,13.118625,0.0006567637892303627,Q4 (Richest),Central
6.0640861,100.4260254,0.5,0.529,18.575668,0.0013713182450233066,Q4 (Richest),Northern
2.405299,111.9396973,-0.227,0.501,13.441902,0.004709244885903936,Q2 (Lower-Mid),Sarawak
6.020385,102.0739746,-0.096,0.531,18.181547,0.004726975902074458,Q2 (Lower-Mid),Northern
4.5545219,103.260498,0.316,0.511,14.653304,0.0045266902107316855,Q3 (Upper-Mid),Central
1.3951258,110.423584,0.132,0.524,12.77892,0.0014246186614630192,Q3 (Upper-Mid),Sarawak
2.5589632,112.8845215,-0.815,0.528,14.407867,0.003992171875834442,Q1 (Poorest),Sarawak
6.9373327,116.8395996,0.377,0.533,11.38503,0.0051581488314055525,Q4 (Richest),Sabah
3.809446,113.7634277,0.249,0.566,9.847307,0.00471556261229117,Q3 (Upper-Mid),Sarawak
6.042236,116.2243652,0.125,0.546,12.445621,0.0028356928379507863,Q3 (Upper-Mid),Sabah
5.233187,116.7956543,-0.098,0.551,12.627159,0.0019282015200635062,Q2 (Lower-Mid),Sabah
2.1857489,103.3483887,-0.185,0.562,14.162665,0.003469287088847115,Q2 (Lower-Mid),Southern
5.9548266,117.4328613,-0.529,0.469,16.189882,0.0021432783035470766,Q1 (Poorest),Sabah
1.6367402,111.5002441,-0.525,0.491,11.289466,0.005061698988135153,Q1 (Poorest),Sarawak
1.6806671,103.326416,-0.014,0.531,12.996438,0.004559301968893563,Q3 (Upper-Mid),Southern
3.5243866,101.6784668,-0.4,0.591,18.545238,0.00351765951323957,Q1 (Poorest),Central
5.7799663,103.0407715,0.543,0.586,14.431521,0.006521343329849051,Q4 (Richest),Northern
3.2392398,113.1481934,-0.335,0.525,12.020894,0.005309995149612116,Q2 (Lower-Mid),Sarawak
2.7784514,101.8981934,-0.552,0.508,18.050364,0.004704334018673101,Q1 (Poorest),Southern
6.2170122,115.6091309,0.171,0.543,13.032828,0.004591834769848269,Q3 (Upper-Mid),Sabah
2.3833455,111.3024902,-0.215,0.496,10.180612,0.0030063211216571446,Q2 (Lower-Mid),Sarawak
1.8563646,103.326416,-0.41,0.543,13.799373,0.0019687023635737147,Q1 (Poorest),Southern
1.7685179,104.029541,-0.226,0.517,12.971364,0.0057430433007389595,Q2 (Lower-Mid),Southern
3.5024552,102.3156738,-0.159,0.529,19.217487,0.002631978699190688,Q2 (Lower-Mid),Central
5.4300853,116.2463379,0.363,0.552,14.7233515,0.005092774126152575,Q4 (Richest),Sabah
5.5613152,100.3820801,0.567,0.552,21.582598,0.004702814951426749,Q4 (Richest),Northern
2.602864,111.829834,-0.11,0.563,12.722668,0.005287688265216306,Q2 (Lower-Mid),Sarawak
4.9267785,103.326416,-0.316,0.52,13.88021,0.0022751025765462623,Q2 (Lower-Mid),Central
6.1514779,116.4880371,-0.205,0.524,11.489877,0.00465047694017118,Q2 (Lower-Mid),Sabah
4.97056,116.2463379,-0.251,0.424,13.047366,0.004636311874304583,Q2 (Lower-Mid),Sabah
5.4738318,100.7556152,-0.202,0.543,18.54382,0.0013214864399092754,Q2 (Lower-Mid),Central
2.8223442,112.2253418,-0.443,0.447,12.746066,0.002677946896079721,Q1 (Poorest),Sarawak
5.101887,115.6311035,-0.103,0.468,11.53682,0.004989013149858085,Q2 (Lower-Mid),Sabah
5.0362268,118.2458496,-0.423,0.55,11.803346,0.0014908297570331382,Q1 (Poorest),Sabah
5.8236865,102.0739746,-0.179,0.528,16.591972,0.001664324834339297,Q2 (Lower-Mid),Northern
6.413566,99.7888184,0.502,0.533,12.792199,0.004075349281973459,Q4 (Richest),Northern
5.4082108,117.8503418,-0.637,0.525,13.001869,0.005660212224281056,Q1 (Poorest),Sabah
2.9101249,102.0739746,-0.512,0.545,17.45574,0.00498110670425226,Q1 (Poorest),Southern
2.1418349,111.6320801,-0.162,0.516,12.209092,0.004307671413139031,Q2 (Lower-Mid),Sarawak
5.5175751,102.9748535,0.788,0.537,13.468492,0.002579310983479979,Q4 (Richest),Northern
3.897138,103.2165527,-0.396,0.515,15.30928,0.002644501573845432,Q1 (Poorest),Central
4.4230904,118.4875488,-0.527,0.504,11.362481,0.003184426343215836,Q1 (Poorest),Sabah
5.1894234,118.4216309,-0.086,0.528,12.557663,0.005562228084047804,Q2 (Lower-Mid),Sabah
5.4519589,102.9968262,0.351,0.531,14.849526,0.0035458154983432424,Q4 (Richest),Central
4.3354564,100.7995605,0.186,0.526,19.06731,0.004585098776847601,Q3 (Upper-Mid),Central
2.800398,101.8981934,-0.254,0.515,16.823648,0.0056034162196114115,Q2 (Lower-Mid),Southern
1.5488836,110.7092285,-0.675,0.527,12.109168,0.005739983681782311,Q1 (Poorest),Sarawak
5.2769476,100.2282715,0.744,0.559,15.449131,0.0038086050855790834,Q4 (Richest),Central
4.5983271,101.1071777,0.982,0.508,24.87468,0.003974765191950381,Q4 (Richest),Central
5.9985331,101.9641113,0.489,0.539,16.43517,0.0036423750978390157,Q4 (Richest),Northern
6.4572344,116.4880371,-0.016,0.518,13.18212,0.003770033646172053,Q3 (Upper-Mid),Sabah
4.3573658,117.9821777,-0.511,0.465,11.980766,0.0036831701352569982,Q1 (Poorest),Sabah
1.6367402,103.8757324,0.089,0.535,14.05869,0.0018880516390654119,Q3 (Upper-Mid),Southern
5.4082108,100.4260254,1.006,0.558,22.610725,0.003369433974279084,Q4 (Richest),Central
2.5809138,101.920166,0.238,0.548,15.607132,0.006332014837441888,Q3 (Upper-Mid),Southern
1.8783255,113.6315918,-0.734,0.535,14.641393,0.004763333229460225,Q1 (Poorest),Sarawak
5.4738318,100.2282715,0.459,0.521,15.14018,0.003475221839919288,Q4 (Richest),Central
4.4888091,116.4440918,-0.195,0.427,11.214028,0.003915673467009691,Q2 (Lower-Mid),Sabah
6.5445599,116.685791,-0.389,0.508,12.122345,0.0009073612482879865,Q1 (Poorest),Sabah
3.0856655,113.9172363,-0.651,0.463,11.887151,0.0023323342853079675,Q1 (Poorest),Sarawak
5.2769476,118.1359863,-0.655,0.539,12.745139,0.0021820523868895086,Q1 (Poorest),Sabah
1.0656124,111.1486816,-0.082,0.45,14.213052,0.0037354880915512244,Q2 (Lower-Mid),Sarawak
5.1456567,118.3776855,-0.839,0.49,12.250706,0.002764632017370811,Q1 (Poorest),Sabah
6.6973426,116.7077637,-0.728,0.547,11.049199,0.0036214486870133236,Q1 (Poorest),Sabah
5.8674033,116.6418457,-0.785,0.468,12.855153,0.003963003065041147,Q1 (Poorest),Sabah
6.8282612,116.6638184,0.082,0.535,12.027191,0.003469151553026925,Q3 (Upper-Mid),Sabah
5.6487856,102.7331543,0.071,0.503,14.782474,0.004211861071289978,Q3 (Upper-Mid),Northern
3.107606,103.0407715,0.074,0.539,15.605712,0.0049654674465328934,Q3 (Upper-Mid),Southern
5.0581143,118.9929199,-0.137,0.485,17.45452,0.0037467564123894134,Q2 (Lower-Mid),Sabah
4.138243,101.0632324,-0.035,0.518,20.38035,0.0036944026722360956,Q3 (Upper-Mid),Central
5.9985331,116.5539551,0.764,0.517,14.432549,0.0036845702795580203,Q4 (Richest),Sabah
5.6925158,100.4040527,0.548,0.543,17.405039,0.0026584146756743333,Q4 (Richest),Northern
5.9985331,102.1838379,0.447,0.538,19.150284,0.003718657330216314,Q4 (Richest),Northern
1.7685179,111.5881348,-0.183,0.486,11.375904,0.004712582405284053,Q2 (Lower-Mid),Sarawak
5.1237722,118.157959,-0.404,0.543,12.013827,0.003204746394215987,Q1 (Poorest),Sabah
6.0859354,117.388916,-0.011,0.454,14.75517,0.004024081435869225,Q3 (Upper-Mid),Sabah
5.2550677,117.0593262,-0.877,0.443,13.353578,0.004326422753038307,Q1 (Poorest),Sabah
6.326218,100.3820801,0.228,0.527,16.362103,0.0031657991721999157,Q3 (Upper-Mid),Northern
3.1953637,101.6125488,0.935,0.489,23.348814,0.0024759320670973504,Q4 (Richest),Southern
3.173425,101.6345215,1.159,0.544,24.201393,0.0016466590371425455,Q4 (Richest),Southern
4.7735207,117.9162598,-0.553,0.582,12.09325,0.0019425243289825217,Q1 (Poorest),Sabah
2.2296616,102.557373,0.15,0.484,15.138375,0.005230782391535744,Q3 (Upper-Mid),Southern
1.6367402,103.458252,-0.436,0.516,12.890564,0.003686723125603051,Q1 (Poorest),Southern
1.3731595,111.2145996,-0.639,0.499,13.238177,0.0018827748680757114,Q1 (Poorest),Sarawak
1.0656124,111.4123535,-0.885,0.503,13.906405,0.0027173098193074762,Q1 (Poorest),Sarawak
2.0759616,111.697998,0.688,0.496,11.862671,0.0031487166884395738,Q4 (Richest),Sarawak
2.7126091,103.5681152,0.098,0.522,13.578635,0.003924953306105529,Q3 (Upper-Mid),Southern
1.6587038,103.6779785,-0.811,0.555,15.263747,0.004750961862176984,Q1 (Poorest),Southern
5.7362428,100.6018066,-0.081,0.535,17.251743,0.0034297922512715197,Q2 (Lower-Mid),Northern
2.4272521,102.2937012,0.081,0.529,15.447993,0.0025989031598674618,Q3 (Upper-Mid),Southern
1.3731595,110.1379395,-0.229,0.505,12.001797,0.0034663447844327675,Q2 (Lower-Mid),Sarawak
5.2988268,116.0046387,-0.318,0.519,10.961838,0.0038434847308158175,Q2 (Lower-Mid),Sabah
6.020385,102.0959473,0.62,0.551,18.61867,0.004711069017375446,Q4 (Richest),Northern
2.1198775,112.2253418,-0.478,0.519,13.004191,0.004889558863362173,Q1 (Poorest),Sarawak
1.7026302,103.4802246,0.637,0.542,12.833901,0.0053316442418491015,Q4 (Richest),Southern
1.8124418,103.0407715,0.464,0.52,13.73085,0.004940588060064807,Q4 (Richest),Southern
3.7436712,101.1291504,0.516,0.531,18.704353,0.004357892320252492,Q4 (Richest),Central
1.8783255,112.532959,-0.399,0.411,14.0919485,0.003903792180879101,Q1 (Poorest),Sarawak
3.5024552,103.1286621,-0.098,0.523,15.184199,0.004459547726125423,Q2 (Lower-Mid),Central
3.5243866,101.8981934,1.039,0.508,17.16115,0.0032550931566267837,Q4 (Richest),Central
5.605052,100.3820801,0.226,0.542,21.09512,0.002922498545579856,Q3 (Upper-Mid),Northern
3.7217452,114.2907715,-0.705,0.515,10.95958,0.005334588326992671,Q1 (Poorest),Sarawak
3.4147247,103.0187988,-0.295,0.519,15.671231,0.0038093684656757554,Q2 (Lower-Mid),Southern
5.605052,100.5358887,0.824,0.564,16.901741,0.0008865630742168879,Q4 (Richest),Northern
4.3573658,101.0852051,-0.132,0.536,20.416029,0.002374734046111652,Q2 (Lower-Mid),Central
1.2193903,111.4343262,0.006,0.526,13.662629,0.004441301990224212,Q3 (Upper-Mid),Sarawak
3.5243866,102.0739746,0.253,0.552,19.22047,0.0011922971501116878,Q3 (Upper-Mid),Central
1.6806671,103.5681152,0.135,0.533,13.726712,0.005335053197030785,Q3 (Upper-Mid),Southern
5.6706511,117.6086426,-0.718,0.491,12.582894,0.0056708623961821865,Q1 (Poorest),Sabah
3.3927908,101.5466309,0.739,0.526,20.660044,0.0027470513397097303,Q4 (Richest),Southern
